customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,tenure_months,tenure_years,avg_monthly_revenue,charge_ratio,total_services,family_size,contract_tenure_ratio,loyalty_score
9746-YKGXB,1,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,44.25,2276.1,0,4,4,4,43.771153846153844,0.019441149334386915,4,3,4.333333333333333,104
3926-YZVVX,0,0,0,0,41,1,0,0,0,0,0,2,0,0,1,0,0,50.05,2029.05,0,3,5,3,49.4890243902439,0.024666715950813205,3,1,3.4166666666666665,82
6000-UKLWI,1,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.15,802.35,0,3,5,3,19.569512195121952,0.025113728422755013,1,1,1.7083333333333333,123
2079-FBMZK,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,418.4,1,0,6,0,69.73333333333333,0.16551147227529506,2,1,6.0,6
6332-FBZRI,1,0,1,1,67,1,2,0,2,2,2,2,0,0,1,1,1,69.35,4653.25,0,5,7,5,69.45149253731343,0.014903562026540269,7,3,5.583333333333333,134
2096-XOTMO,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,19.35,275.9,0,1,4,1,17.24375,0.07013410656032254,1,3,16.0,16
3266-FTKHB,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.15,343.45,0,1,5,1,20.20294117647059,0.055757752220103145,1,1,0.7083333333333334,51
8221-EQDGL,1,0,1,0,35,1,0,0,2,2,2,0,0,0,0,0,3,61.0,2130.45,0,2,11,2,60.87,0.02863244854373355,5,2,35.0,35
2346-LOCWC,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.5,1191.4,0,4,10,4,20.54137931034483,0.017206647641428804,1,3,2.4166666666666665,174
6608-QQLVK,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,50.5,50.5,1,0,1,0,50.5,0.9999999999980198,3,1,1.0,1
0298-XACET,1,0,1,1,52,0,1,0,0,2,2,2,2,0,2,0,3,50.2,2554.0,0,4,4,4,49.11538461538461,0.019655442443225542,5,3,2.1666666666666665,156
7560-QJAVJ,0,0,0,0,70,1,0,0,2,0,2,2,2,2,2,0,0,79.6,5589.45,0,5,10,5,79.84928571428571,0.014241114957643162,7,1,2.9166666666666665,210
2995-YWTCD,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,1,0,24.9,467.7,0,1,7,1,24.61578947368421,0.05323925593327919,2,3,0.7916666666666666,57
3551-HUAZH,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4,1,0,1,0,74.4,0.9999999999986559,3,1,1.0,1
9137-UIYPG,0,0,1,1,35,1,0,1,2,0,2,2,2,2,0,1,2,106.9,3756.45,0,2,11,2,107.32714285714285,0.028457719389316287,7,3,35.0,35
2809-ZMYOQ,0,0,0,0,32,1,2,1,0,0,2,0,2,2,0,1,2,101.35,3334.9,0,2,8,2,104.215625,0.03039071636330833,6,1,32.0,32
5084-OOVCJ,0,0,1,1,17,1,0,0,2,0,0,2,0,0,0,1,1,55.35,920.5,0,1,5,1,54.14705882352941,0.06013036393263877,4,3,17.0,17
0254-WWRKD,0,0,1,1,67,1,0,0,0,2,0,0,0,0,1,0,1,50.55,3431.75,0,5,7,5,51.22014925373134,0.014730093975376564,3,3,5.583333333333333,134
7727-SHVZV,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,19.5,150.35,0,0,9,0,16.705555555555556,0.1296973727967212,1,1,9.0,9
6302-JGYRJ,1,0,0,1,31,1,2,0,0,2,0,2,2,2,1,1,3,79.45,2587.7,1,2,7,2,83.47419354838709,0.030702940835489793,7,2,2.5833333333333335,62
5339-PXDVH,1,0,0,0,4,1,2,1,2,0,0,0,2,0,0,0,2,90.65,367.95,0,0,4,0,91.9875,0.24636499524385208,5,1,4.0,4
2205-LPVGL,1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,89.85,5125.75,0,4,10,4,88.375,0.01752914207676891,6,3,4.833333333333333,116
8782-NUUOL,1,0,0,0,60,1,0,0,2,0,2,2,2,2,1,0,3,79.0,4801.1,0,4,0,5,80.01833333333335,0.0164545624960943,7,1,5.0,120
3685-YLCMQ,1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,6219.6,1,4,10,4,107.2344827586207,0.016825840890089126,7,1,4.833333333333333,116
7601-WFVZV,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,0,0,1,0,19.55,0.999999999994885,1,1,1.0,1
4609-KNNWG,0,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,19.9,550.1,0,2,3,2,20.374074074074073,0.036175240865290635,1,3,1.125,81
4868-AADLV,1,1,1,1,66,1,2,1,2,2,2,2,2,2,1,1,2,116.25,7862.25,0,5,6,5,119.125,0.014785843747018796,9,3,5.5,132
9529-OFXHY,1,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,87.75,1242.2,0,1,3,1,82.81333333333333,0.07064079858315322,5,1,15.0,15
8634-MPHTR,1,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.05,4871.05,1,3,11,3,103.63936170212766,0.020539719362354717,6,2,47.0,47
2669-QVCRG,0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,3190.65,0,3,5,3,77.82073170731708,0.025480701424473836,4,1,41.0,41
2478-EEWWM,1,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,44.3,2666.75,0,4,11,4,45.19915254237288,0.016611980875597013,3,2,59.0,59
9174-IHETN,0,0,0,1,50,1,0,1,0,0,0,0,0,0,2,0,1,70.35,3533.6,0,4,2,4,70.672,0.019908874801901177,2,2,2.0833333333333335,150
2233-TXSIU,1,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,44.45,792.15,0,1,5,1,46.59705882352941,0.05611310989079643,4,3,1.4166666666666667,34
9644-UMGQA,1,0,1,1,6,1,0,0,2,0,0,0,0,0,0,1,2,49.15,295.65,0,0,6,0,49.275,0.16624386944016026,3,3,6.0,6
3256-EZDBI,1,1,1,0,51,0,1,0,0,2,0,0,0,0,0,1,1,29.45,1459.35,0,4,3,4,28.61470588235294,0.020180217219993822,2,2,51.0,51
8761-NSOBC,1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,4398.15,1,3,8,3,99.95795454545454,0.0228618851107847,6,1,44.0,44
0419-YAAPX,1,0,1,0,49,1,0,1,0,2,0,0,2,0,0,1,1,85.3,4297.95,0,4,1,4,87.71326530612245,0.019846671087378406,4,2,49.0,49
8413-VONUO,1,0,0,0,2,1,0,1,0,2,0,0,2,2,0,0,2,95.65,167.3,1,0,2,0,83.65,0.5717274357438304,5,1,2.0,2
0872-CASZJ,1,0,1,0,59,1,2,0,2,0,0,2,0,2,1,1,3,69.1,4096.9,0,4,11,4,69.43898305084745,0.016866411188947328,6,2,4.916666666666667,118
4726-DLWQN,1,1,0,0,50,1,2,0,2,2,0,0,2,0,0,1,0,70.35,3454.6,0,4,2,4,69.092,0.020364152144965543,6,1,50.0,50
8164-OCKUJ,0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,20.6,1286.0,0,4,11,4,21.796610169491526,0.01601866251943888,1,3,2.4583333333333335,177
3094-JOJAI,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,0,3,74.15,1387.0,0,1,6,1,77.05555555555556,0.053460706560919,3,1,18.0,18
9494-MRNYX,1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,0,2,75.05,786.3,0,0,10,0,78.63,0.0954470303955112,3,1,10.0,10
2599-CZABP,1,0,1,0,14,1,0,0,0,0,0,0,0,0,1,0,2,44.6,641.25,0,1,2,1,45.80357142857143,0.06955165692006712,2,2,1.1666666666666667,28
7945-PRBVF,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,0,21.45,705.45,0,2,11,2,20.155714285714286,0.03040612375079305,1,1,1.4583333333333333,105
4544-RXFMG,1,0,1,1,8,1,0,0,0,0,0,0,0,0,1,1,3,43.45,345.5,0,0,8,0,43.1875,0.12575976845148315,2,3,0.6666666666666666,16
0859-YGKFW,1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.05,345.9,0,1,6,1,19.216666666666665,0.05796472969064529,1,3,1.5,36
1150-FTQGN,0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,94.15,5811.8,0,4,0,5,96.86333333333333,0.01619980040607013,6,3,5.0,120
9223-UCPVT,0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,94.4,94.4,1,0,1,0,94.4,0.9999999999989406,5,1,1.0,1
7196-LIWRH,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,124.45,0,0,6,0,20.741666666666667,0.15709120128553067,1,1,0.25,18
5448-VWNAM,0,0,0,1,19,1,2,0,2,2,0,2,2,0,0,1,3,75.9,1375.6,0,1,7,1,72.39999999999999,0.05517592323349411,7,2,19.0,19
1177-XZBJL,1,0,1,1,53,1,2,0,2,2,0,2,0,0,1,0,0,64.15,3491.55,0,4,5,4,65.87830188679246,0.018372928928412358,6,3,4.416666666666667,106
3518-FSTWG,1,1,1,0,72,1,2,1,2,2,2,0,2,2,2,1,0,109.55,7920.7,0,5,0,6,110.00972222222222,0.013830848283611122,8,2,3.0,216
9330-VOFSZ,0,0,1,0,60,1,2,1,0,2,2,2,2,2,2,1,1,110.8,6640.7,0,4,0,5,110.67833333333333,0.016684988028370252,8,2,2.5,180
4351-QLCSU,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,55.0,55.0,1,0,1,0,55.0,0.9999999999981818,3,1,1.0,1
0939-EREMR,0,0,0,1,13,1,0,0,0,0,2,2,0,0,0,0,3,53.45,718.1,0,1,1,1,55.23846153846154,0.07443253028825032,4,2,13.0,13
9389-ACWBI,0,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,1,69.95,320.4,0,0,5,0,64.08,0.21832084893875836,2,3,5.0,5
5419-JPRRN,1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,101.45,101.45,1,0,1,0,101.45,0.9999999999990142,6,1,1.0,1
3644-QXEHN,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,0,2,97.0,1334.45,0,1,1,1,102.65,0.07268912285959962,5,3,13.0,13
2911-IJORQ,1,0,0,0,37,1,2,0,2,2,2,2,2,2,1,1,0,90.6,3358.65,0,3,1,3,90.77432432432433,0.026975123933722565,9,1,3.0833333333333335,74
5921-NGYRH,1,0,1,0,64,1,0,1,2,0,0,0,0,0,0,1,3,73.55,4764.0,0,5,4,5,74.4375,0.015438706968933345,3,2,64.0,64
2100-BDNSN,0,0,1,0,5,1,2,0,0,0,2,2,2,0,0,0,0,67.95,350.3,1,0,5,0,70.06,0.19397659149295063,6,2,5.0,5
5998-DZLYR,0,0,1,0,61,1,2,1,0,2,0,2,0,2,2,1,0,94.35,5703.0,0,5,1,5,93.49180327868852,0.016543924250394238,6,2,2.5416666666666665,183
0488-GSLFR,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.5,69.5,1,0,1,0,69.5,0.9999999999985612,2,1,1.0,1
9318-NKNFC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,18.85,18.85,1,0,1,0,18.85,0.999999999994695,1,1,1.0,1
3985-HOYPM,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,3,19.4,525.55,0,2,2,2,20.213461538461537,0.036913709447238714,1,1,2.1666666666666665,52
9728-FTTVZ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2,1,0,1,0,69.2,0.9999999999985549,2,1,1.0,1
9548-LERKT,1,0,1,0,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,483.15,0,1,0,2,20.131249999999998,0.04087757425229414,1,2,1.0,72
6576-FBXOJ,1,0,1,0,17,0,1,0,0,0,2,2,2,2,1,0,2,54.6,934.8,0,1,5,1,54.98823529411764,0.05840821566109773,5,2,1.4166666666666667,34
4310-KEDTB,0,0,0,1,26,0,1,0,0,0,2,0,0,0,0,1,3,29.8,786.5,0,2,2,2,30.25,0.03788938334392398,2,2,26.0,26
7254-IQWOZ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,0,1,0,69.65,0.9999999999985643,2,1,1.0,1
2474-BRUCM,1,1,1,0,40,1,2,1,2,0,0,0,2,2,0,0,2,101.85,4086.3,1,3,4,3,102.1575,0.024924748550032426,6,2,40.0,40
4062-HBMOS,1,0,0,0,52,1,2,1,0,2,2,0,2,2,0,1,2,103.05,5364.8,0,4,4,4,103.16923076923078,0.019208544586936712,7,1,52.0,52
0742-NXBGR,0,0,0,0,1,1,0,1,0,2,2,0,0,0,0,1,2,82.3,82.3,1,0,1,0,82.3,0.9999999999987849,4,1,1.0,1
2676-ISHSF,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.3,20.3,0,0,1,0,20.3,0.9999999999950739,1,1,1.0,1
9236-NDUCW,0,0,0,0,21,0,1,0,2,0,0,2,0,0,2,0,3,35.1,770.4,0,1,9,1,36.68571428571428,0.04556074766354549,3,1,0.875,63
4753-PADAS,0,0,1,0,67,1,2,1,0,2,2,0,2,2,1,1,0,105.7,6816.95,0,5,7,5,101.7455223880597,0.015505467987882918,7,2,5.583333333333333,134
6103-QCKFX,0,0,1,1,44,1,0,0,2,0,0,2,0,0,0,0,0,56.25,2419.55,0,3,8,3,54.98977272727273,0.023248124651277166,4,3,44.0,44
7781-EWARA,1,0,1,1,70,0,1,0,0,2,2,2,2,2,1,0,2,60.35,4138.7,0,5,10,5,59.12428571428571,0.014581873535167697,6,3,5.833333333333333,140
6110-OHIHY,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,79.25,267.6,1,0,3,0,89.2,0.29615097159929143,3,1,3.0,3
7018-FPXHH,1,0,1,1,56,1,0,0,2,2,2,0,0,0,2,1,0,59.8,3457.45,0,4,8,4,61.740178571428565,0.017295984034475777,5,3,2.3333333333333335,168
5889-LFOLL,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,84.6,1115.2,1,1,1,1,85.78461538461539,0.07586083213772633,4,1,13.0,13
5708-EVONK,0,0,1,1,58,1,2,1,2,2,0,0,0,2,0,1,0,93.4,5435.6,1,4,10,4,93.71724137931035,0.017183015674442248,6,3,58.0,58
8708-XPXHZ,0,0,1,1,42,1,2,1,0,0,0,0,2,2,0,1,2,94.2,4186.3,1,3,6,3,99.67380952380952,0.022501970713995116,5,3,42.0,42
0616-ATFGB,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.05,25.05,1,0,1,0,25.05,0.9999999999960081,1,2,1.0,1
0572-ZJKLT,0,0,1,1,46,1,2,1,2,0,2,2,0,2,2,0,3,99.65,4630.2,0,3,10,3,100.65652173913043,0.0215217485205818,7,3,1.9166666666666667,138
5135-RDDQL,0,0,1,1,63,1,0,0,2,0,0,0,0,0,2,1,0,50.65,3221.25,0,5,3,5,51.13095238095238,0.015723709740007273,3,3,2.625,189
1353-LJWEM,1,0,0,0,11,1,0,0,0,2,2,2,0,0,0,1,2,60.9,688.5,0,0,11,0,62.59090909090909,0.08845315904138148,5,1,11.0,11
1794-SWWKL,1,0,1,1,15,1,2,0,0,0,2,2,0,0,0,1,0,59.65,867.1,0,1,3,1,57.806666666666665,0.06879252681350838,5,3,15.0,15
6166-YIPFO,1,0,1,0,72,0,1,0,2,2,2,2,2,2,2,1,2,64.7,4746.05,0,5,0,6,65.91736111111112,0.013632389039306083,7,2,3.0,216
7016-BPGEU,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,1,1,25.1,712.85,1,2,5,2,24.58103448275862,0.0352107736550417,1,1,29.0,29
6876-ADESB,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,48.95,48.95,1,0,1,0,48.95,0.9999999999979571,3,2,1.0,1
9332-GYWLO,0,0,1,1,6,1,0,0,0,0,0,0,2,0,0,0,2,54.85,355.1,0,0,6,0,59.18333333333334,0.15446353139956226,3,3,6.0,6
1963-SVUCV,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,1,0,1,0,45.3,0.9999999999977924,2,1,1.0,1
4184-VODJZ,1,0,1,1,63,1,2,1,0,2,0,0,0,2,1,1,2,91.35,5764.7,0,5,3,5,91.5031746031746,0.01584644474126987,5,3,5.25,126
0220-EBGCE,1,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,2,85.85,167.3,1,0,2,0,83.65,0.5131500298861248,4,1,2.0,2
1092-WPIVQ,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,0,3,25.1,428.45,0,1,6,1,23.802777777777777,0.058583265258476236,2,3,0.75,54
7233-IOQNP,0,0,1,0,43,0,1,0,2,0,0,2,0,0,0,0,0,34.0,1505.35,0,3,7,3,35.00813953488372,0.02258610954262978,3,2,43.0,43
2834-JKOOW,0,0,0,0,15,0,1,0,2,2,2,2,0,0,1,0,3,45.9,693.45,0,1,3,1,46.230000000000004,0.06619078520440316,5,1,1.25,30
2754-VDLTR,1,0,0,1,10,1,2,1,0,0,0,0,2,2,0,0,2,95.2,930.4,1,0,10,0,93.03999999999999,0.10232158211520827,5,2,10.0,10
2400-FEQME,1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,20.5,1177.95,0,4,7,4,21.417272727272728,0.01740311558215396,1,3,2.2916666666666665,165
3190-XFANI,1,0,0,1,49,1,2,1,0,0,0,2,2,2,1,1,0,100.6,5069.65,1,4,1,4,103.46224489795918,0.01984357894529169,6,2,4.083333333333333,98
7551-DACSP,1,0,1,1,6,1,0,0,0,2,2,0,0,0,0,1,3,55.3,324.25,1,0,6,0,54.041666666666664,0.17054741711636992,4,3,6.0,6
4957-SREEC,1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.35,1458.1,0,5,10,5,20.83,0.013956518757285924,1,3,2.9166666666666665,210
7235-NXZCP,1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,74.85,156.4,1,0,2,0,78.2,0.4785805626595405,3,1,2.0,2
0230-UBYPQ,1,1,1,0,63,0,1,0,2,0,0,2,0,0,1,0,0,36.1,2298.9,0,5,3,5,36.490476190476194,0.015703162382008102,3,2,5.25,126
4923-ADWXJ,0,0,0,0,25,1,0,0,0,2,0,2,0,2,0,1,0,65.8,1679.65,0,2,1,2,67.186,0.03917482808918291,5,1,25.0,25
1763-KUAAW,0,1,0,0,18,1,0,2,1,1,1,1,1,1,1,0,0,20.35,369.6,0,1,6,1,20.533333333333335,0.05505952380950892,1,1,1.5,36
1104-TNLZA,1,1,1,0,28,1,2,1,0,2,0,2,2,2,0,1,2,105.8,2998.0,0,2,4,2,107.07142857142857,0.035290193462307023,7,2,28.0,28
5195-KPUNQ,0,1,0,0,53,1,0,1,2,2,0,2,0,2,1,1,3,96.75,5206.55,0,4,5,4,98.23679245283019,0.018582362600954208,6,1,4.416666666666667,106
0520-FDVVT,1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,1,0,102.35,3626.1,1,2,11,2,103.60285714285715,0.028225917652573613,6,1,2.9166666666666665,70
3439-GVUSX,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,24.4,24.4,0,0,1,0,24.4,0.9999999999959017,1,1,1.0,1
1444-VVSGW,1,0,1,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.65,7968.85,1,5,10,5,113.84071428571428,0.014512759055572453,9,2,5.833333333333333,140
5712-PTIWW,1,0,0,0,2,1,0,1,0,0,2,2,0,0,0,1,2,79.85,152.45,1,0,2,0,76.225,0.5237782879629231,4,1,2.0,2
5949-HGVJL,0,0,1,0,26,1,0,0,0,2,0,2,2,2,0,1,2,73.05,1959.5,0,2,2,2,75.36538461538461,0.03727991834651506,6,2,26.0,26
5203-XEHAX,0,0,0,0,34,1,0,0,2,2,0,0,0,2,1,0,2,64.35,2053.05,0,2,10,2,60.38382352941177,0.03134361072550442,5,1,2.8333333333333335,68
1635-HDGFT,0,0,0,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.5,398.55,0,1,7,1,20.976315789473684,0.051436457157181925,1,2,0.7916666666666666,57
3315-TOTBP,1,0,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,76.0,1130.85,1,1,3,1,75.39,0.0672060839191699,3,1,15.0,15
8050-XGRVL,0,0,1,1,62,1,0,0,2,0,2,0,0,0,1,0,1,54.75,3425.35,0,5,2,5,55.247580645161285,0.015983768082093334,4,3,5.166666666666667,124
6661-HBGWL,0,1,0,0,42,1,2,1,0,2,2,0,2,2,0,1,0,104.75,4323.45,1,3,6,3,102.93928571428572,0.02422833616671815,7,1,42.0,42
1518-VOWAV,0,0,0,0,9,1,0,0,2,2,0,0,2,2,0,1,2,74.65,703.55,1,0,9,0,78.17222222222222,0.10610475445951162,6,1,9.0,9
9828-QHFBK,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,2,51.15,1275.7,0,1,0,2,53.15416666666667,0.04009563376969192,3,1,24.0,24
3908-MKIMJ,1,1,1,0,68,0,1,0,2,2,2,0,0,0,2,1,2,41.95,2965.75,0,5,8,5,43.6139705882353,0.014144820028660065,4,2,2.8333333333333335,204
5012-YSPJJ,1,0,1,1,31,1,0,0,0,0,2,2,0,0,0,0,3,54.35,1647.0,0,2,7,2,53.12903225806452,0.03299939283545641,4,3,31.0,31
5909-ECHUI,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,56.25,56.25,1,0,1,0,56.25,0.9999999999982222,3,1,1.0,1
1309-BXVOQ,1,0,1,0,21,1,2,1,0,0,2,2,2,2,0,1,2,106.1,2249.95,1,1,9,1,107.14047619047618,0.04715660348007524,7,2,21.0,21
6728-VOIFY,0,0,1,0,63,1,0,1,0,2,0,0,2,2,1,1,2,96.0,6109.75,0,5,3,5,96.98015873015873,0.01571259053152722,5,2,5.25,126
9317-WZPGV,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,0,79.75,159.4,1,0,2,0,79.7,0.500313676285759,3,1,2.0,2
4891-NLUBA,0,0,1,1,61,0,1,0,0,2,2,2,2,2,2,1,0,61.45,3751.15,0,5,1,5,61.49426229508197,0.016381642962824298,6,3,2.5416666666666665,183
2856-HYAPG,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,68.65,68.65,1,0,1,0,68.65,0.9999999999985433,2,1,1.0,1
8969-PRHFK,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,19.65,411.25,0,1,6,1,22.84722222222222,0.04778115501518595,1,1,1.5,36
0661-KQHNK,0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,1,19.0,105.5,0,0,6,0,17.583333333333332,0.18009478672968712,1,3,0.5,12
8709-KRDVL,0,0,0,0,33,1,2,1,0,2,0,0,2,2,0,1,2,100.0,3320.6,0,2,9,2,100.62424242424242,0.030115039450700775,6,1,33.0,33
4488-PSYCG,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,0,20.25,327.45,1,1,4,1,20.465625,0.06184150251944974,1,1,16.0,16
1427-VERSM,0,0,1,0,56,1,0,1,0,0,2,2,2,2,0,1,2,98.7,5669.5,0,4,8,4,101.24107142857143,0.01740894258752946,6,2,56.0,56
9801-NOSHQ,1,0,0,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.8,465.45,0,1,11,1,20.23695652173913,0.042539477924579974,1,2,1.9166666666666667,46
6339-YPSAH,1,0,0,0,9,1,0,1,0,0,2,0,0,0,0,1,2,73.8,704.3,0,0,9,0,78.25555555555555,0.10478489280134817,3,1,9.0,9
3621-CEOVK,0,1,1,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.2,1369.8,1,1,2,1,97.84285714285714,0.07314936487077872,6,2,14.0,14
6906-ANDWJ,1,0,1,1,15,1,2,1,0,0,0,0,0,0,0,1,0,74.9,1107.25,1,1,3,1,73.81666666666666,0.06764506660645134,3,3,15.0,15
2159-TURXX,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,20.05,95.55,0,0,5,0,19.11,0.2098377812661331,1,1,5.0,5
1548-FEHVL,1,0,1,0,61,1,2,1,2,2,0,0,2,2,0,1,2,106.2,6375.2,0,5,1,5,104.51147540983607,0.01665830091604943,7,2,61.0,61
3795-CAWEX,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,116.55,8152.3,0,5,10,5,116.46142857142857,0.01429657887957982,9,3,2.9166666666666665,210
6215-NQCPY,1,0,0,0,15,1,2,1,2,0,0,0,2,2,0,1,2,99.7,1566.75,0,1,3,1,104.45,0.06363491303653655,6,1,15.0,15
5647-URDKA,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.7,130.25,0,0,8,0,16.28125,0.1512476007676382,1,3,0.3333333333333333,24
2229-DPMBI,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.5,162.15,0,0,8,0,20.26875,0.12025901942638283,1,3,0.3333333333333333,24
9626-WEQRM,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,1,3,29.15,110.05,0,0,4,0,27.5125,0.26487960018149487,2,1,4.0,4
2188-SXWVT,0,0,0,0,34,1,0,0,2,2,0,0,0,0,1,0,3,55.0,1885.15,0,2,10,2,55.44558823529412,0.02917539718324647,4,1,2.8333333333333335,68
6258-PVZWJ,1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,1,90.8,6302.85,0,5,8,5,92.68897058823529,0.014406181330667643,9,2,2.8333333333333335,204
1094-BKOSX,0,0,1,1,45,0,1,0,0,2,2,2,0,2,1,0,0,51.0,2264.5,0,3,9,3,50.32222222222222,0.022521527931109626,5,3,3.75,90
6969-MVBAI,0,1,0,0,9,1,2,1,0,0,2,0,2,0,0,1,2,90.1,816.8,0,0,9,0,90.75555555555555,0.11030852105777297,5,1,9.0,9
2978-XXSOG,0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,59.05,1253.5,0,1,10,1,56.97727272727273,0.04710809732747929,5,1,22.0,22
2342-CKIAO,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.3,41.2,0,0,2,0,20.6,0.4927184466007458,1,1,2.0,2
6953-PBDIN,1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,0,72.95,5265.55,0,5,10,5,75.22214285714286,0.013854203264615969,7,2,2.9166666666666665,210
3898-BSJYF,0,0,0,1,10,1,2,0,2,0,2,2,0,2,1,0,1,73.55,693.3,0,0,10,0,69.33,0.10608683109763362,7,2,0.8333333333333334,20
3938-YFPXD,1,0,0,0,72,1,2,0,2,0,2,2,2,2,2,0,1,84.3,5997.1,0,5,0,6,83.29305555555555,0.01405679411715639,8,1,3.0,216
7696-AMHOD,0,0,1,1,49,1,0,0,0,2,2,0,2,2,1,0,1,78.0,3824.2,0,4,1,4,78.04489795918367,0.02039642278123476,6,3,4.083333333333333,98
2453-SAFNS,0,1,0,0,54,1,2,0,0,2,0,2,2,0,1,0,3,72.1,3886.05,0,4,6,4,71.96388888888889,0.018553544087183165,6,1,4.5,108
9558-IHEZX,0,0,0,0,71,1,2,1,2,2,2,0,2,2,2,1,1,106.75,7283.25,0,5,11,5,102.58098591549296,0.0146569182713759,8,1,2.9583333333333335,213
9617-UDPEU,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,19.25,412.55,0,1,10,1,18.75227272727273,0.046661010786560014,1,1,1.8333333333333333,44
